npsn,nama_sekolah,alamat,jumlah_siswa,jumlah_guru,kepala_sekolah,telepon,kondisi_lingkungan,akreditasi
2.0104694E7,SDN Sumur Batu 12 Pg.,"Jl. Nilam Raya No. 6, Sumur Batu, Kemayoran",383.0,10.0,,2.14224941E8,Baik,A
2.0104695E7,SDN Sumur Batu 14 Pg.,"Jl. Nilam Raya No. 6, Sumur Batu, Kemayoran",293.0,15.0,"TRI SUKARNOTO, S.Pd, MM",(021)4224835,Baik,A
2.0104696E7,SDN Sumur Batu 15 Pt.,"Jl. Nilam Raya No. 6, Sumur Batu, Kemayoran",114.0,6.0,"ENDAH SETYARINI, S.Pd.",2.14223212E8,Baik,B
2.0104919E7,SDN Sungai Bambu 01 Pg.,"Jl. Gadang No. 52, Sungai Bambu, Tanjung Priok",290.0,11.0,"SRI WAKHYUNI, S.Pd",4.3905661E7,Baik,B
2.010492E7,SDN Sungai Bambu 02 Pt.,"Jl. Gadang No. 52, Sungai Bambu, Tanjung Priok",337.0,16.0,"SUTJIWATI, M.MPd",4.3931487E7,Baik,B
2.0104921E7,SDN Sungai Bambu 03 Pg.,"Jl. Gadang No. 52, Sungai Bambu, Tanjung Priok",332.0,16.0,"Hj.HAMIDAH, S.Pd, M.M",4.3931487E7,Padat/Kumuh,A
2.0104922E7,SDN Sungai Bambu 04 Pt.,"Jl. Gadang No. 52, Sungai Bambu, Tanjung Priok",334.0,14.0,"LEGINI,S.Pd,M.Si",021-43935719,Baik,B
2.0104923E7,SDN Sungai Bambu 05 Pg.,"Jl. Sungai Bambu III / NO 34, Sungai Bambu, Tanjung Priok",411.0,16.0,Dra Sulasmi,2.143906476E9,Baik,A
2.0104924E7,SDN Sungai Bambu 06 Pt.,"Jl. Sungai Bambu III/ 34, Sungai Bambu, Tanjung Priok",410.0,14.0,ABDUL HAMID,021-43906476,Padat/Kumuh,A
2.0104925E7,SDN Sunter Agung 01 Pg.,"Jl. Ancol Selatan I No. 1, Sunter Agung, Tanjung Priok",322.0,13.0,"Ratna Situmeang, S. Pd",021-6520570,Padat/Kumuh,A
2.0104926E7,SDN Sunter Agung 02 Pt.,"Jl. Ancol Selatan I No.1, Sunter Agung, Tanjung Priok",255.0,12.0,Rata,021-6520663,Padat/Kumuh,A
2.0104927E7,SDN Sunter Agung 03 Pg.,"Jl. Agung Jaya 15 Blok D, Sunter Agung, Tanjung Priok",337.0,21.0,"Hj. DEWI KOMARIAH, M.Si",021-65309141,Baik,A
2.0104929E7,SDN Sunter Agung 05 Pg.,"Jl. Agung Utara No. 13, Sunter Agung, Tanjung Priok",289.0,12.0,Dewi Maryani,021-6510167,Banjir,B
2.010058E7,SDN Sunter Agung 06 Pt.,"Jl. Agung Utara No. 13, Sunter Agung, Tanjung Priok",242.0,12.0,Wahabi,021-6510086,Banjir,B
2.010493E7,SDN Sunter Agung 07 Pg.,"Jl. Danau Agung III, Sunter Agung, Tanjung Priok",349.0,11.0,"MAS'UDDIN,S.Ag.",021-65302454,Banjir,A
2.0104931E7,SDN Sunter Agung 08 Pg.,"Jl. Danau Agung III Blok E3, Sunter Agung, Tanjung Priok",162.0,9.0,"SITA LUMBAN RAJA,S.Pd",021-65837535,Baik,B
2.0104932E7,SDN Sunter Agung 09 Pg.,"Jl. Sunter Permai Raya No.21, Sunter Agung, Tanjung Priok",304.0,14.0,"ERNI NURSUSWATI, M.Pd",021-65837079,Banjir,A
2.0104933E7,SDN Sunter Agung 10 Pt.,"Jl. Sunter Permai Raya No.21, Sunter Agung, Tanjung Priok",265.0,10.0,"ERNI NURSUSWATI, M.Pd",021-29461025,Padat/Kumuh,A
2.0104934E7,SDN Sunter Agung 11 Pg.,"Jl. Nusantara Selatan Komp. Sekneg, Sunter Agung, Tanjung Priok",391.0,15.0,"Drs M YAHYA,M.MPd",021-65834476,Baik,B
2.0104935E7,SDN Sunter Agung 12 Pg.,"Jl. Paradise 10 Blok F. 19-20, Sunter Agung, Tanjung Priok",302.0,14.0,"Hj. SAPIAH, M.Pd",021-6450795,Banjir,A
2.0104936E7,SDN Sunter Agung 13 Pg.,"Jl. RS. Ancol Komp.Graha Str Pratama, Sunter Agung, Tanjung Priok",399.0,15.0,"Suratminah, S.Pd.,M.Si",021-65305474,Banjir,A
2.0104937E7,SDN Sunter Jaya 01 Pg.,"Jl. Sunter Jaya IV A, Sunter Jaya, Tanjung Priok",349.0,14.0,"Hj. Emeh Ratna Nuraeni, MM",021-65307170,Padat/Kumuh,A
2.0104938E7,SDN Sunter Jaya 02 Pt.,"Jl. Sunter Jaya IV A, Sunter Jaya, Tanjung Priok",283.0,12.0,"SITA LUMBANRAJA, S.Pd",021-65307185,Padat/Kumuh,A
2.0100579E7,SDN Sunter Jaya 03 Pg.,"Jl. Sunter Jaya IV A, Sunter Jaya, Tanjung Priok",348.0,13.0,"Susun Suliharti, M.Pd",021-65308620,Baik,A
2.0104939E7,SDN Sunter Jaya 04 Pt.,"Jl. Sunter Jaya IV A, Sunter Jaya, Tanjung Priok",324.0,10.0,"Taryono, S.Pd MM",021-6522843,Baik,A
2.010494E7,SDN Sunter Jaya 05 Pg.,"Jl. Sunter Jaya IV A, Sunter Jaya, Tanjung Priok",382.0,10.0,"S A R W O T O, S.Pd",021-6515572,Baik,A
2.0104941E7,SDN Sunter Jaya 06 Pt.,"Jl. Sunter Jaya IV A, Sunter Jaya, Tanjung Priok",269.0,10.0,SUTJIWATI,6520043.0,Baik,B
2.0104942E7,SDN Sunter Jaya 07 Pg.,"Jl. Sunter Jaya VI No. 31, Sunter Jaya, Tanjung Priok",367.0,14.0,Hj Emeh Ratna Nuraeni. S.Pd. M,021-6518377,Padat/Kumuh,B
2.0104943E7,SDN Sunter Jaya 08 Pt.,"Jl. Sunter Jaya VI No. 31, Sunter Jaya, Tanjung Priok",202.0,9.0,"SRI SULASTRI, S.Pd.SD",2.165835663E9,Padat/Kumuh,B
2.0104944E7,SDN Sunter Jaya 09 Pg.,"Jl. Danau Indah No. II, Sunter Jaya, Tanjung Priok",427.0,22.0,"Subarini, S.Pd, M.M",021-65303034,Baik,A
2.0108782E7,SDN Susukan 01 Pg.,"Jl. Makmur IV, Susukan, Ciracas",334.0,11.0,"Iriani, S.Pd",8.779813E7,Padat/Kumuh,A
2.0103461E7,SDN Susukan 02 Pg.,"Jl. Makmur IV Rt. 009/ 02, Susukan, Ciracas",414.0,15.0,"Drs. H. KASIRIN, M.MPd",2.187790842E9,Padat/Kumuh,A
2.010346E7,SDN Susukan 03 Pg.,"Jl. H. Baping Rt. 010/06, Susukan, Ciracas",320.0,14.0,"Warsinah, S.Pd",8.7794306E7,Baik,A
2.0103449E7,SDN Susukan 04 Pg.,"Jl. H. Baping, Susukan, Ciracas",389.0,15.0,"Lasman Simbolon, S.Pd., M.Si.",8414984.0,Baik,A
2.0103448E7,SDN Susukan 05 Pg.,"Jl. H. Baping, Susukan, Ciracas",318.0,12.0,"Tuti Agiawati,S.Pd, MM.",021 87792086,Baik,A
2.0103447E7,SDN Susukan 06 Pg.,"Jl. Tanah Merdeka, Susukan, Ciracas",217.0,8.0,"NURAINI SORMIN, S.Pd",021 87799798,Baik,A
2.0103446E7,SDN Susukan 07 Pg.,"Jl. Tanah Merdeka, Susukan, Ciracas",269.0,12.0,"NANIK LESTARI, S. Pd",021-8413215,Padat/Kumuh,A
2.0103445E7,SDN Susukan 08 Pg.,"Jl. H. Baping Rt. 010/ 06, Susukan, Ciracas",432.0,19.0,"Drs. H. Margono, MM",8403485.0,Baik,A
2.0109126E7,SDN Susukan 09 Pg.,"Jl. Tanah Merdeka No. 20, Susukan, Ciracas",350.0,15.0,Dra. Hj. Suwiti,8.7796242E7,Baik,A
2.0103443E7,SDN Susukan 10 Pg.,"Jl. Tanah Merdeka No. 20, Susukan, Ciracas",293.0,13.0,"Yeti Supriyati,S.Pd",021-87794604,Baik,A
2.0103442E7,SDN Susukan 13 Pt.,"Jl. Makmur IV Rt. 009/ 02, Susukan, Ciracas",217.0,11.0,"Ida Faridah, S.Pd, MM",8.7782388E7,Padat/Kumuh,A
2.0105525E7,SDN Taman Sari 01 Pg.,"Jl. Taman Sari X No. 17 A, Taman Sari, Taman Sari",201.0,9.0,"Hj. LELY YULIANTI,S.Pd",6250613.0,Padat/Kumuh,A
2.0105526E7,SDN Taman Sari 03 Pg.,"Jl. Taman Sari X No. 17 A, Taman Sari, Taman Sari",203.0,9.0,"HARJANTI ,M.Pd",021-62201871,Baik,B
2.0105527E7,SDN Taman Sari 05 Pg.,"Jl. Taman Sari X No. 17 A, Taman Sari, Taman Sari",146.0,9.0,"SUKARNO, S.Pd",6.2201872E7,Baik,A
2.0105528E7,SDN Taman Sari 06 Pt.,"Jl. Taman Sari X No. 17 A, Taman Sari, Taman Sari",106.0,6.0,SULARJO,6261947.0,Baik,A
2.0105529E7,SDN Taman Sari 07 Pg.,"Jl. Mangga Bsr VI Sel. No.11, Taman Sari, Taman Sari",238.0,9.0,,6241006.0,Baik,B
2.010553E7,SDN Taman Sari 08 Pg.,"Jl. Mangga Bsr VI Sel. No.11, Taman Sari, Taman Sari",287.0,12.0,Sarjono,6267041.0,Baik,A
2.0105531E7,SDN Taman Sari 09 Pg.,"Jl. Tamansari X No. 17 A, Taman Sari, Taman Sari",193.0,7.0,"Mangasi Situmorang, S.Pd",6241093.0,Baik,A
2.0105532E7,SDN Tambora 01 Pg.,"Jl. Perniagaan No. 31, Tambora, Tambora",293.0,14.0,Drs. Gunari,(021)6907726,Banjir,A
2.0105533E7,SDN Tambora 02 Pt.,"Jl. Perniagaan No. 31, Tambora, Tambora",220.0,12.0,"MULYANI,S.Pd",2.16903712E8,Padat/Kumuh,B
2.0105534E7,SDN Tambora 03 Pg.,"Jl. Perniagaan No. 31, Tambora, Tambora",280.0,11.0,"LASMAULI LIMBONG,S.Pd",021-6911470,Banjir,B
2.0105535E7,SDN Tanah Sereal 01 Pg.,"Jl. Pekapuran Raya No. 66, Tanah Sareal, Tambora",333.0,10.0,"SRI RACHMI, S. Pd. M. Si.",2.16319058E8,Baik,B
2.0105536E7,SDN Tanah Sereal 02 Pt.,"Jl. Pekapuran Raya No. 66, Tanah Sareal, Tambora",234.0,10.0,"Sri Rahmi, S.Pd, M.Si",021-63858119,Padat/Kumuh,B
2.0105537E7,SDN Tanah Sereal 03 Pg.,"Jl. TANAH SEREAL XIII / 25, Tanah Sareal, Tambora",246.0,12.0,"GIRI, S.Pd.",021- 63864708,Padat/Kumuh,A
2.0105538E7,SDN Tanah Sereal 04 Pt.,"Jl. Tanah Sereal XIII No. 25, Tanah Sareal, Tambora",211.0,9.0,GIRI S.Pd,2.163856392E9,Padat/Kumuh,A
2.0104697E7,SDN Tanah Tinggi 01 Pg.,"Jl. Tanah Tinggi I Gg. II Kec.Johar Baru, Tanah Tinggi, Johar Baru",230.0,10.0,Hj.RENNI TANTINI MPd,021-4210772,Padat/Kumuh,B
2.0104698E7,SDN Tanah Tinggi 02 Pt.,"Jl. Tanah Tinggi I Gg. II, Tanah Tinggi, Johar Baru",164.0,7.0,Ujang Sonjaya,(021) 4269147,Padat/Kumuh,A
2.0104699E7,SDN Tanah Tinggi 03 Pg.,"Jl. Tanah Tinggi II/ 8, Tanah Tinggi, Johar Baru",303.0,10.0,"JUARSIH,S.Pd",4269232.0,Padat/Kumuh,A
2.01047E7,SDN Tanah Tinggi 04 Pt.,"Jl. Tanah Tinggi II/ 8, Tanah Tinggi, Johar Baru",222.0,8.0,"DASPI, S.Pd",4266768.0,Baik,B
2.0104701E7,SDN Tanah Tinggi 05 Pg.,"Jl. Tanah Tinggi II/ 8, Tanah Tinggi, Johar Baru",206.0,9.0,"SUTARYA, S.Pd.",4.2801982E7,Padat/Kumuh,A
2.0104702E7,SDN Tanah Tinggi 06 Pt.,"Jl. Tanah Tinggi II/ 8, Tanah Tinggi, Johar Baru",161.0,8.0,Drs. Abdul Azis Nasrun,2.14280002E9,Padat/Kumuh,B
2.0104703E7,SDN Tanah Tinggi 07 Pg.,"Jl. Tanah Tinggi II/ 8, Tanah Tinggi, Johar Baru",172.0,9.0,"Dra. Huzeifni, M.Pd",4260427.0,Padat/Kumuh,A
2.0104704E7,SDN Tanah Tinggi 09 Pg.,"Jl. Kramat Pulo Gundul III, Tanah Tinggi, Johar Baru",361.0,14.0,"Popon E. Sumartini, S.Pd",4209462.0,Padat/Kumuh,A
2.0104705E7,SDN Tanah Tinggi 10 Pt.,"Jl. Kramat Pulo Gundul III, Tanah Tinggi, Johar Baru",281.0,10.0,"ERMA YULIAWATI,S.Pd",021 4222787,Baik,A
2.0104706E7,SDN Tanah Tinggi 11 Pg.,"Jl. Tanah Tinggi I Gg. II, Tanah Tinggi, Johar Baru",234.0,9.0,"Juarsih, S. Pd",4222681.0,Padat/Kumuh,B
2.0106202E7,SDN Tanjung Barat 01 Pg.,"Jl. Nangka, Tanjung Barat, Jagakarsa",329.0,15.0,"SUPARMI, S.Pd",021-7890402,Baik,B
2.0102239E7,SDN Tanjung Barat 03 Pg.,"Jl. Ranco Indah Rt. 008/ 02, Tanjung Barat, Jagakarsa",402.0,13.0,"Hj. Seksi Yanti, S.Pd.",7.8843582E7,Baik,B
2.0102238E7,SDN Tanjung Barat 04 Pg.,"Jl. Muara H.Harun Rt. 007/ 03, Tanjung Barat, Jagakarsa",365.0,13.0,"Endang Larasati, S.Pd",7818385.0,Baik,A
2.0106203E7,SDN Tanjung Barat 05 Pg.,"JL. RANCHO INDAH NO. 42, Tanjung Barat, Jagakarsa",406.0,16.0,MUJIYATUN,2.17820156E8,Baik,A
2.0102237E7,SDN Tanjung Barat 07 Pg.,"Jl. Nangka No.10, Tanjung Barat, Jagakarsa",320.0,13.0,"Lily Alyah, S.Pd",7.8832331E7,Baik,B
2.0102236E7,SDN Tanjung Barat 08 Pt.,"Jl. Nangka Rt. 001/ 01, Tanjung Barat, Jagakarsa",380.0,13.0,"LILY ALYAH, S.Pd",7.883233E7,Baik,B
2.0102249E7,SDN Tanjung Barat 09 Pg.,"Jl. Swadaya II, Tanjung Barat, Jagakarsa",357.0,12.0,"Drs. MOKHLAS, M.Pd",7.8835705E7,Baik,B
2.010225E7,SDN Tanjung Barat 10 Pg.,"Jl. Swadaya II Rt. 003/ 04, Tanjung Barat, Jagakarsa",365.0,14.0,"MARIYATIN, M.Pd",7802474.0,Baik,A
2.0105539E7,SDN Tanjung Duren Selatan 01 Pg.,"Jl. Tanjung Duren Timur V/26, Tanjung Duren Selatan, Grogol Petamburan",358.0,13.0,NANA ROSIDIN,2.156958934E9,Baik,A
2.010554E7,SDN Tanjung Duren Selatan 03 Pg.,"Jl. Tanjung Duren Timur V/26, Tanjung Duren Selatan, Grogol Petamburan",337.0,13.0,"RIFAIN, S.Pd MM",021-56967835,Baik,B
2.0105542E7,SDN Tanjung Duren Selatan 05 Pg.,"Jl. Tanjung Duren Dalam IV/25, Tanjung Duren Selatan, Grogol Petamburan",257.0,11.0,"HATA,S.Pd",2.15696982E9,Baik,B
2.0105543E7,SDN Tanjung Duren Selatan 07 Pg.,"Jl. Tanjung Duren Timur Dalam IV, Tanjung Duren Selatan, Grogol Petamburan",206.0,12.0,"Hj. Nursiti, S.Pd",5.6969846E7,Baik,B
2.0105544E7,SDN Tanjung Duren Utara 01 Pg.,"Jl. Tanjung Duren Utara III/ 3, Tanjung Duren Utara, Grogol Petamburan",300.0,14.0,"Drs. MULYADI, MM",2.15638503E8,Baik,B
2.0105545E7,SDN Tanjung Duren Utara 02 Pg.,"Jl. Tanjung Duren Utara III/ E, Tanjung Duren Utara, Grogol Petamburan",123.0,9.0,"Hj. ARNIATI, S.Ag.",5640403.0,Banjir,A
2.0105546E7,SDN Tanjung Duren Utara 04 Pg.,"Jl. Tanjung Duren Utara III/ E, Tanjung Duren Utara, Grogol Petamburan",152.0,9.0,"Hj. RATNA DEWI, S.Pd.M.M.",5.6967436E7,Banjir,B
2.0105547E7,SDN Tanjung Duren Utara 06 Pg.,"Jl. Tanjung Duren Raya No. 20, Tanjung Duren Utara, Grogol Petamburan",401.0,17.0,NURHAYATI MAS'UD,2.15689102E8,Baik,B
2.0105548E7,SDN Tanjung Duren Utara 07 Pt.,"Jl. Tanjung Duren Raya No. 20, Tanjung Duren Utara, Grogol Petamburan",219.0,10.0,NUNIK SRI KUSMANI S.Pd.M.M,5.6965119E7,Baik,A
2.0104946E7,SDN Tanjung Priok 01 Pg.,"Jl. Yos Sudarso, Edam II No. 13, Tanjung Priok, Tanjung Priok",238.0,11.0,"JUMITRI, S.Pd",021-4369252,Padat/Kumuh,A
2.0104947E7,SDN Tanjung Priok 02 Pg.,"Jl. RE. Martadinata Gg.Samudera IX, Tanjung Priok, Tanjung Priok",361.0,14.0,MAMAN,4372276.0,Padat/Kumuh,B
2.0104948E7,SDN Tanjung Priok 03 Pt.,"Jl. RE. Martadinata Samudra IX, Tanjung Priok, Tanjung Priok",300.0,10.0,"Samiasih,S.Pd",4354661.0,Baik,B
2.0104949E7,SDN Tanjung Priok 04 Pg.,"Jl. Kp. Bahari Gg. II Ujung, Tanjung Priok, Tanjung Priok",413.0,16.0,SUDARTO,4.3905664E7,Padat/Kumuh,A
2.010495E7,SDN Tanjung Priok 05 Pt.,"Jl. Kp. Bahari Gg. II Ujung, Tanjung Priok, Tanjung Priok",422.0,14.0,"Hj. Sukapti, M.Pd",4.3905247E7,Padat/Kumuh,B
2.0104951E7,SDN Tanjung Priok 06 Pt.,"Jl. Yos Sudarso Edam II No. 13, Tanjung Priok, Tanjung Priok",200.0,9.0,"SRI MURNI, S.Pd",4.3905158E7,Baik,B
2.0102251E7,SDN Tebet Barat 01 Pg.,"Jl. Tebet Barat Dalam VI, Tebet Barat, T e b e t",111.0,11.0,"Hj. NURHAYATI, S.Pd",8316538.0,Baik,B
2.0102264E7,SDN Tebet Barat 03 Pg.,"Jl. Tebet Barat Dalam VI, Tebet Barat, T e b e t",120.0,9.0,Drs. EDY WALUYO,8319573.0,Baik,B
2.0102263E7,SDN Tebet Barat 05 Pg.,"Jl. Tebet Dalam III, Tebet Barat, T e b e t",362.0,16.0,"DRA. SULISTIAWATI, M.PD",021 8309155,Baik,A
2.0102262E7,SDN Tebet Barat 06 Pt.,"Jl. Tebet Barat Dalam III, Tebet Barat, T e b e t",76.0,9.0,"Dra.SULISTIAWATI, M.Pd (Plh)",2.18309155E8,Baik,B
2.0102261E7,SDN Tebet Barat 07 Pg.,"Jl. Tebet Barat Dalam V, Tebet Barat, T e b e t",187.0,11.0,"Maria Ernawati, S.Pd",021-8350589,Baik,A
2.010226E7,SDN Tebet Barat 08 Pg.,"Jl. Tebet Barat X No 4, Tebet Barat, T e b e t",285.0,20.0,BAIQ NAYAWATI,8311937.0,Baik,A
2.0102259E7,SDN Tebet Timur 01 Pg.,"Jl. Tebet Timur I F No. 14 A, Tebet Timur, T e b e t",134.0,11.0,"HARDANINGSIH,S.PD",8351408.0,Baik,A
2.0102258E7,SDN Tebet Timur 03 Pg.,"Jl. Tebet Timur IF No. 14 A, Tebet Timur, T e b e t",149.0,10.0,Drs. Suwasto,8353627.0,Baik,B
2.0102255E7,SDN Tebet Timur 07 Pg.,"Jl. Tebet Utara III, Tebet Timur, T e b e t",279.0,12.0,Drs SUGINO,8319982.0,Baik,A
2.0102253E7,SDN Tebet Timur 11 Pg.,"Jl. Tebet Timur Dalam X No.11, Tebet Timur, T e b e t",80.0,10.0,"NELVIA ERIANTI, S.Pd ( PLH )",8.3704846E7,Baik,B
2.0102252E7,SDN Tebet Timur 13 Pg.,"Jl. Tebet Utara III, Tebet Timur, T e b e t",180.0,11.0,,8353003.0,Baik,B
2.0106214E7,SDN Tebet Timur 15 Pg.,"Jl. Tebet Timur Dalam III, Tebet Timur, T e b e t",197.0,11.0,Drs. Haryadi,8310703.0,Baik,A
2.0102233E7,SDN Tebet Timur 17 Pg.,"Jl. Tebet Timur Dalam II G, Tebet Timur, T e b e t",140.0,10.0,"H. Purwoto, S.Pd.I",8.370422E7,Baik,B
2.0106216E7,SDN Tebet Timur 18 Pg.,"Jl. Tebet Timur Dalam II G, Tebet Timur, T e b e t",217.0,10.0,"Nelvia Erianti,S.Pd",8302287.0,Baik,A
2.0102205E7,SDN Tebet Timur 19 Pg.,"Jl. Tebet Timur Dalam II G, Tebet Timur, T e b e t",194.0,13.0,"Hj. Siti Nurulhayati, S. Pd",8303909.0,Baik,A
2.0102204E7,SDN Tebet Timur 20 Pg.,"Jl. Tebet Timur II G, Tebet Timur, T e b e t",113.0,9.0,Riswanti,8.3791281E7,Baik,A
2.0105549E7,SDN Tegal Alur 01 Pg.,"Jl. Kamal Raya No. 14, Tegal Alur, Kalideres",313.0,14.0,"PUJIMIN,S.Ag,M.Pd",5.5951163E7,Baik,A
2.010556E7,SDN Tegal Alur 02 Pg.,"Jl. Menceng Raya Rt.03/11, Tegal Alur, Kalideres",306.0,13.0,"SYATIRI, S. Pd, MM",5.5954392E7,Baik,B
2.0105561E7,SDN Tegal Alur 03 Pg.,"Jl. Mirinda PTIS Tegal Alur, Tegal Alur, Kalideres",406.0,13.0,"OMAN, S.Pd, MM",2.155963088E9,Baik,A
2.0105562E7,SDN Tegal Alur 04 Pg.,"Jl. Menceng Raya Rt.03/11, Tegal Alur, Kalideres",288.0,11.0,"Sumijan, M.Si.",021 55959414,Baik,A
2.0105563E7,SDN Tegal Alur 05 Pg.,"Jl. Menceng Raya, Tegal Alur, Kalideres",364.0,11.0,,5.5954393E7,Padat/Kumuh,B
2.0105564E7,SDN Tegal Alur 06 Pg.,"Jl. Lingkungan III, Tegal Alur, Kalideres",306.0,12.0,"LEGINEM, S.Pd.MM",5550501.0,Banjir,A
2.0105565E7,SDN Tegal Alur 07 Pg.,"Jl. Lingkungan III Rt.01/03, Tegal Alur, Kalideres",317.0,13.0,"KARTIYEM, S.Pd.",021 ( 55960638 ),Banjir,B
2.0105566E7,SDN Tegal Alur 08 Pg.,"Jalan Sekolah, Tegal Alur, Kalideres",365.0,15.0,"Kanur Sinambela, S.Pd.",2.155960704E9,Baik,A
2.0105568E7,SDN Tegal Alur 09 Pg.,"Jl.Sekolah, Tegal Alur, Kalideres",310.0,13.0,"H. Supnih, S.Ag",021-55960691,Baik,B
2.0105569E7,SDN Tegal Alur 10 Pg.,"Jl. Kapuk Kamal Raya, Tegal Alur, Kalideres",334.0,14.0,ROJANI,5.5952611E7,Padat/Kumuh,A
2.010557E7,SDN Tegal Alur 11 Pg.,"Komp. Kebersihan, Tegal Alur, Kalideres",232.0,11.0,Hasanudin,021-55960614,Banjir,B
2.0105571E7,SDN Tegal Alur 12 Pt.,"Jl. Mirinda KAV. PTB, Tegal Alur, Kalideres",221.0,11.0,"TITI WIGATI, SPd",021-55960618,Baik,B
2.0105572E7,SDN Tegal Alur 13 Pt.,"Jl. Pelopor Raya, Tegal Alur, Kalideres",214.0,11.0,"KANUR SINAMBELA, S.Pd",2.15596072E9,Baik,A
2.0105573E7,SDN Tegal Alur 14 Pt.,"Jl. Kapuk Kamal, Tegal Alur, Kalideres",307.0,9.0,,5.5960467E7,Padat/Kumuh,A
2.0105574E7,SDN Tegal Alur 15 Pg.,"Jl. Kayu Besar, Tegal Alur, Kalideres",315.0,11.0,"SRI WANDIYAH, S.Pd.MM",5.5953359E7,Padat/Kumuh,A
2.0105575E7,SDN Tegal Alur 16 Pt.,"Jl. Pelopor Raya Rt. 011/ 05, Tegal Alur, Kalideres",223.0,11.0,"H. Jamhari, S.Pd.",2.155960734E9,Padat/Kumuh,B
2.0105576E7,SDN Tegal Alur 17 Pg.,"Jl. Kayu Besar, Tegal Alur, Kalideres",308.0,22.0,"BIYATNO, S.Pd.",2.155960608E9,Banjir,B
2.0105577E7,SDN Tegal Alur 18 Pg.,"Jl. Kayu Besar, Tegal Alur, Kalideres",271.0,11.0,"Nurasa, M.Pd.",2.155963436E9,Banjir,B
2.0105578E7,SDN Tegal Alur 19 Pt.,"Jl. Raya Kamal No.14 Rt.01/02, Tegal Alur, Kalideres",339.0,12.0,"ETY SUHARTI, SPd",5.59552103E8,Baik,B
2.0105579E7,SDN Tegal Alur 20 Pt.,"Jl. Kayu Besar Rt. 001/ 02, Tegal Alur, Kalideres",309.0,13.0,"Solehat, S.Pd",5.595346E7,Padat/Kumuh,B
2.010558E7,SDN Tegal Alur 21 Pt.,"Jl. Lingkungan III RT.001/03, Tegal Alur, Kalideres",306.0,12.0,"Pariyem, S.Pd",5.5960644E7,Padat/Kumuh,B
2.0102203E7,SDN Tegal Parang 01 Pg.,"Jl. Mampang Prapatan VIII, Tegal Parang, Mampang Prapatan",269.0,14.0,"Suparni, S.Pd",7946516.0,Baik,A
2.0102202E7,SDN Tegal Parang 03 Pg.,"Jl. Mampang Prapatan VIIII, Tegal Parang, Mampang Prapatan",268.0,11.0,Drs. Mukhtar,021-7981470,Baik,B
2.0102201E7,SDN Tegal Parang 05 Pg.,"Jl. Mampang Prapatan VI/36, Tegal Parang, Mampang Prapatan",196.0,11.0,"Ahmad Fauzi,S.Pd",021-7945361,Padat/Kumuh,B
2.01022E7,SDN Tegal Parang 06 Pg.,"Jl. Mampang Prapatan XIII, Tegal Parang, Mampang Prapatan",236.0,10.0,,7900418.0,Banjir,A
2.0102199E7,SDN Tegal Parang 07 Pg.,"Jl. Mampang Prapatan Selatan VI Gg. BBI No. 36, Tegal Parang, Mampang Prapatan",126.0,6.0,"Ahmad Fauzi, S.Pd",7945361.0,Padat/Kumuh,B
2.0102198E7,SDN Tegal Parang 08 Pg.,"Jl. Mampang Prapatan XIII, Tegal Parang, Mampang Prapatan",184.0,8.0,,7901320.0,Banjir,A
2.0105581E7,SDN Tomang 01 Pg.,"Jl. Mandala Utara Raya No. 1, Tomang, Grogol Petamburan",236.0,11.0,Sajiyanto S.Pd,2.156960015E9,Baik,A
2.0101172E7,SDN Tomang 03 Pg.,"Jl. Gelong Baru Rt. 001/ 03, Tomang, Grogol Petamburan",261.0,13.0,"Dra. Meita Roslinah, M.Pd",5.6960149E7,Baik,A
2.0105583E7,SDN Tomang 05 Pg.,"Jl. Gelong Baru No. 29, Tomang, Grogol Petamburan",173.0,11.0,"(PLT)Dra. Meita Roslinah,M.Pd",5680149.0,Baik,A
2.010117E7,SDN Tomang 08 Pg.,"Jl. Pulo Macan V 17A, Tomang, Grogol Petamburan",243.0,10.0,"Suwanto, S.Pd., M.M.",5638806.0,Baik,A
2.0105586E7,SDN Tomang 09 Pg.,"Jl. Mandala Utara Raya No. 1, Tomang, Grogol Petamburan",263.0,11.0,"IKA SEPTIAWATI, S. Pd, MM",5.6961002E7,Baik,A
2.0105587E7,SDN Tomang 11 Pg.,"Jl. Rawa Kepa VII, Tomang, Grogol Petamburan",73.0,16.0,"Agustini, S.Pd.I",5604947.0,Baik,B
2.0100568E7,SDN Tugu Selatan 01 Pg.,"Jl. Balai Rakyat No. 17, Tugu Selatan, K o j a",358.0,15.0,"Hj. Siti Rohaiti, S.Pd",4351731.0,Padat/Kumuh,A
2.0100566E7,SDN Tugu Selatan 02 Pt.,"Jl. Balai Rakyat No. 17, Tugu Selatan, K o j a",376.0,15.0,"NORITA SILABAN, S.Pd",021-43904847,Banjir,A
2.0100565E7,SDN Tugu Selatan 03 Pg.,"Jl. Balai Rakyat No. 19, Tugu Selatan, K o j a",463.0,17.0,DELSIANNA TINAMBUNAN,4.3938305E7,Padat/Kumuh,A
2.0100564E7,SDN Tugu Selatan 04 Pt.,"Jl. Balai Rakyat No. 19, Tugu Selatan, K o j a",399.0,14.0,"Karsiyem,S.Pd",021-43905527,Baik,B
